id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,selling_price,selling_date,most_recent_activity,lively_cluster,sqft_footprint,lot_to_footprint_ratio,density_cluster,central_dense,price_per_sqft,zip_median_price_per_sqft,deal_vs_zip,dense_neighbors,area_recency,km_to_downtown,score_deal_vs_zip,score_dense_neighbors,score_grade,rating
2767603615,2,2.25,1290,1137,3.0,False,0.0,3,8,1290,0,2007,,98107,47.6718,-122.382,1290,1332,481000.0,2014-09-03,2007.0,high-high,430.0,2.644186046511628,low-low,True,372.86821705426354,372.80056759545926,-0.00018144640189453353,33,1976.341463414634,7.521516916280604,4.8,7.2,4.0,5.5
291310100,3,2.5,1600,2388,2.0,False,0.0,3,8,1600,0,2004,,98027,47.5345,-122.069,1410,1287,400000.0,2015-01-16,2004.0,high-high,800.0,2.985,low-low,True,250.0,251.24289480187824,0.004959261715659877,33,2005.9285714285713,22.135324469757222,4.9,7.2,4.0,5.5
476000335,2,1.5,1320,1194,3.0,False,0.0,3,7,1320,0,2001,,98107,47.6704,-122.39,1320,1250,430000.0,2014-12-17,2001.0,high-high,440.0,2.713636363636364,low-low,True,325.75757575757575,372.80056759545926,0.13489013324095728,27,1986.8181818181818,7.640781541177212,7.4,5.7,1.0,5.5
6021503451,3,2.5,1430,1056,3.0,False,0.0,3,8,1430,0,2003,,98117,47.684,-122.388,1310,2135,443600.0,2014-08-22,2003.0,high-high,476.6666666666667,2.2153846153846155,low-low,True,310.2097902097902,344.2028985507246,0.10398249366113192,24,1947.2340425531916,8.94586789732838,6.7,4.9,4.0,5.5
8929000130,2,1.75,1210,1032,2.0,False,0.0,3,8,1210,0,2014,,98029,47.5522,-121.999,1210,1090,357562.0,2014-07-08,2014.0,high-high,605.0,1.7057851239669422,low-low,True,295.5057851239669,271.42857142857144,-0.08498939796297085,49,2008.25,26.524273990240566,2.9,9.7,4.0,5.5
1972201965,3,2.25,1420,1309,3.0,False,0.0,3,8,1420,0,2006,,98103,47.6534,-122.346,1500,1282,510000.0,2014-06-24,2006.0,high-high,473.3333333333333,2.765492957746479,low-low,True,359.15492957746477,360.4703998615198,0.0036559906814959747,33,1966.162162162162,4.867554215439011,4.8,7.2,4.0,5.5
1934800142,2,1.5,1050,1046,2.0,False,0.0,3,8,960,90,2007,,98122,47.6028,-122.309,1470,1768,375000.0,2014-12-03,2007.0,high-high,480.0,2.1791666666666667,low-low,True,357.14285714285717,356.65223144472515,-0.0013746964170566168,33,1977.560975609756,2.6045754798857677,4.7,7.2,4.0,5.5
2771102144,3,3.25,1320,1327,2.0,False,0.0,3,8,1040,280,2008,,98199,47.6506,-122.383,1440,1263,385000.0,2014-05-02,2008.0,high-high,520.0,2.5519230769230767,low-low,True,291.6666666666667,354.3046357615894,0.19454549837966875,18,1989.037037037037,5.480028732596093,8.1,3.1,4.0,5.5
2767604074,2,1.5,1210,1232,3.0,False,0.0,3,8,1210,0,2007,,98107,47.6712,-122.39,1330,1174,437500.0,2014-08-22,2007.0,high-high,403.3333333333333,3.0545454545454547,low-low,True,361.5702479338843,372.80056759545926,0.030587259141266403,30,1984.0,7.719461194778813,5.4,6.6,4.0,5.5
2770601530,2,2.25,1570,1269,2.0,False,0.0,3,9,1280,290,2015,,98199,47.6514,-122.385,1570,6000,500000.0,2014-08-26,2015.0,high-high,640.0,1.9828125,low-low,True,318.47133757961785,354.3046357615894,0.10662461700719839,18,1983.9655172413793,5.637950074644959,6.8,3.1,7.0,5.5
3630060150,3,2.5,2080,2625,2.0,False,0.0,3,8,2080,0,2006,,98029,47.5469,-121.997,1760,2772,550000.0,2015-04-01,2006.0,high-high,1040.0,2.5240384615384617,low-low,True,264.4230769230769,271.42857142857144,0.0261486315859286,30,2004.4634146341464,26.8185395665868,5.3,6.6,4.0,5.5
3630030440,4,2.5,1950,3720,2.0,False,0.0,3,8,1950,0,2004,,98029,47.5503,-121.997,1720,3720,585000.0,2014-09-23,2004.0,high-high,975.0,3.8153846153846156,low-low,True,300.0,271.42857142857144,-0.10008345855698253,55,2007.5573770491803,26.721778272437835,2.7,10.0,4.0,5.5
2767603612,2,2.25,1290,1334,3.0,False,0.0,3,8,1290,0,2007,,98107,47.6719,-122.382,1350,1334,489000.0,2015-01-13,2007.0,high-high,430.0,3.1023255813953488,low-low,True,379.06976744186045,372.80056759545926,-0.016676665771005426,35,1975.3488372093022,7.531725438734073,4.4,7.7,4.0,5.4
2770601461,3,2.5,1810,1988,2.0,False,0.0,3,7,1350,460,1997,,98199,47.6513,-122.385,1600,1525,487500.0,2015-03-17,1997.0,high-high,675.0,2.9451851851851854,low-low,True,269.3370165745856,354.3046357615894,0.27419365090900616,18,1983.9655172413793,5.6288103556391285,9.1,3.1,1.0,5.4
8929000170,2,1.75,1210,1040,2.0,False,0.0,3,8,1210,0,2014,,98029,47.5519,-121.999,1210,1090,357186.0,2014-06-16,2014.0,high-high,605.0,1.71900826446281,low-low,True,295.19504132231407,271.42857142857144,-0.08393727879737814,48,2008.2115384615386,26.532406351876936,2.9,9.4,4.0,5.4
3278600900,3,2.5,1780,2778,2.0,False,0.0,3,8,1530,250,2007,,98126,47.5487,-122.372,1380,1998,443000.0,2014-12-31,2007.0,high-high,765.0,3.631372549019608,low-low,True,248.87640449438203,274.4500239120038,0.09781277638174768,22,1990.4117647058824,7.141708485884492,6.6,4.6,4.0,5.4
8673400141,3,3.0,1380,1081,3.0,False,0.0,3,8,1380,0,2005,,98107,47.6692,-122.39,1390,1140,473000.0,2014-10-15,2005.0,high-high,460.0,2.35,low-low,True,342.7536231884058,372.80056759545926,0.08403171600746609,25,1987.6785714285713,7.523191413117274,6.4,5.0,4.0,5.4
2767704682,2,1.5,1300,1229,2.0,False,0.0,3,8,1160,140,2000,,98107,47.6727,-122.375,1430,1255,482000.0,2015-04-08,2000.0,high-high,580.0,2.1189655172413793,low-low,True,370.7692307692308,372.80056759545926,0.005463755747176518,31,1972.8333333333333,7.423788617063254,5.0,6.7,4.0,5.4
2767604712,3,2.5,1260,1125,3.0,False,0.0,3,8,1260,0,2002,,98107,47.6706,-122.381,1360,1250,437500.0,2014-09-19,2002.0,high-high,420.0,2.6785714285714284,low-low,True,347.22222222222223,372.80056759545926,0.07107862049600337,26,1980.9375,7.369345260937875,6.2,5.3,4.0,5.4
2767704345,3,2.25,1270,1213,2.0,False,0.0,3,8,1040,230,2005,,98107,47.6736,-122.375,1410,1265,467000.0,2014-05-20,2005.0,high-high,520.0,2.332692307692308,low-low,True,367.7165354330709,372.80056759545926,0.013731248131888448,31,1971.3170731707316,7.518288459526746,5.1,6.7,4.0,5.4
1407300012,2,2.0,1050,1173,2.0,False,0.0,3,8,720,330,2004,,98122,47.6181,-122.302,1340,1317,400000.0,2015-01-28,2004.0,high-high,360.0,3.2583333333333333,low-low,True,380.95238095238096,356.65223144472515,-0.06591321755462778,42,1980.212765957447,3.154795466644578,3.3,8.7,4.0,5.3
1982201596,3,1.75,1630,1404,2.0,False,0.0,3,8,1020,610,2014,,98107,47.6646,-122.367,1420,1670,540000.0,2015-01-12,2014.0,high-high,510.0,2.7529411764705882,low-low,True,331.28834355828224,372.80056759545926,0.11805448059063656,20,1967.9333333333334,6.3811371307188285,7.0,3.9,4.0,5.3
476000333,3,2.0,1250,1306,3.0,False,0.0,3,7,1250,0,2001,,98107,47.6705,-122.39,1320,1250,418000.0,2014-08-27,2001.0,high-high,416.6666666666667,3.1344,low-low,True,334.4,372.80056759545926,0.10870572411973936,27,1986.8181818181818,7.650604184015234,6.8,5.7,1.0,5.3
2767700022,3,3.25,1520,1500,3.0,False,0.0,3,7,1520,0,2000,,98107,47.67,-122.389,1520,1323,500000.0,2015-01-13,2000.0,high-high,506.6666666666667,2.9605263157894735,low-low,True,328.94736842105266,372.80056759545926,0.1251458417662791,26,1985.3548387096773,7.566517785656908,7.2,5.3,1.0,5.3
2770601462,3,2.5,1810,1750,2.0,False,0.0,3,7,1350,460,1997,,98199,47.6513,-122.386,1640,1563,503500.0,2015-04-23,1997.0,high-high,675.0,2.5925925925925926,low-low,True,278.1767955801105,354.3046357615894,0.24190022918829107,19,1984.5333333333333,5.671841904474815,8.7,3.5,1.0,5.3
1982201595,3,1.75,1630,1166,2.0,False,0.0,3,8,1020,610,2013,,98107,47.6646,-122.367,1420,1670,541000.0,2015-01-21,2013.0,high-high,510.0,2.2862745098039214,low-low,True,331.90184049079755,372.80056759545926,0.1162043413024752,20,1967.9333333333334,6.3811371307188285,6.9,3.9,4.0,5.3
1972200696,3,3.25,1460,1254,3.0,False,0.0,3,8,1460,0,2000,,98103,47.6535,-122.353,1400,1255,521000.0,2014-10-06,2000.0,high-high,486.6666666666667,2.576712328767123,low-low,True,356.8493150684931,360.4703998615198,0.010096238753576252,29,1982.3428571428572,4.937117645607583,5.0,6.3,4.0,5.3
2767704756,3,3.5,1280,1257,2.0,False,0.0,3,8,1040,240,2000,,98107,47.6721,-122.374,1280,1249,470000.0,2014-10-20,2000.0,high-high,520.0,2.417307692307692,low-low,True,367.1875,372.80056759545926,0.015170988557707385,29,1976.425,7.336198770640882,5.2,6.3,4.0,5.3
3630080030,3,2.5,1440,2163,2.0,False,0.0,3,7,1440,0,2005,,98029,47.554,-121.998,1440,2207,405000.0,2015-02-24,2005.0,high-high,720.0,3.004166666666667,low-low,True,281.25,271.42857142857144,-0.03554493741941135,48,2008.5714285714287,26.549239511929336,4.0,9.4,1.0,5.3
8673400086,3,2.5,1270,1180,3.0,False,0.0,3,8,1270,0,2001,,98107,47.6697,-122.392,1320,1180,445700.0,2014-05-02,2001.0,high-high,423.3333333333333,2.7874015748031495,low-low,True,350.9448818897638,372.80056759545926,0.060414425848275506,25,1985.8275862068965,7.64413326087481,6.1,5.0,4.0,5.3
291310170,3,2.5,1600,2610,2.0,False,,3,8,1600,0,2005,,98027,47.5344,-122.068,1445,1288,384500.0,2014-08-04,2005.0,high-high,800.0,3.2625,low-low,True,240.3125,251.24289480187824,0.044480019877943255,27,2005.8055555555557,22.209010665579402,5.7,5.7,4.0,5.3
3278606200,3,2.5,1580,3075,2.0,False,0.0,3,8,1580,0,2013,,98126,47.545,-122.368,1710,2934,379000.0,2014-09-19,2013.0,high-high,790.0,3.892405063291139,low-low,True,239.873417721519,274.4500239120038,0.1346578240793386,18,2003.8333333333333,7.450066374610796,7.3,3.1,4.0,5.2
3630030110,3,2.5,1700,3150,2.0,False,0.0,3,8,1700,0,2005,,98029,47.5505,-121.998,1700,3600,534500.0,2014-06-16,2005.0,high-high,850.0,3.7058823529411766,low-low,True,314.4117647058824,271.42857142857144,-0.14700446330371106,51,2007.719298245614,26.643553724121954,2.0,10.0,4.0,5.2
2767603612,2,2.25,1290,1334,3.0,False,0.0,3,8,1290,0,2007,,98107,47.6719,-122.382,1350,1334,500000.0,2014-05-12,2007.0,high-high,430.0,3.1023255813953488,low-low,True,387.5968992248062,372.80056759545926,-0.03892227471832514,35,1975.3488372093022,7.531725438734073,3.9,7.7,4.0,5.2
2767604254,2,2.5,1140,1182,3.0,False,0.0,3,8,1140,0,2007,,98107,47.6713,-122.383,1290,1189,425000.0,2014-06-03,2007.0,high-high,380.0,3.110526315789474,low-low,True,372.8070175438597,372.80056759545926,-1.730118772698591e-05,29,1979.972972972973,7.500732543995342,4.8,6.3,4.0,5.2
2770601782,3,2.5,1510,1618,2.5,False,0.0,3,8,1330,180,2011,,98199,47.6515,-122.384,1350,1397,453000.0,2014-08-01,2011.0,high-high,532.0,3.0413533834586466,low-low,True,300.0,354.3046357615894,0.16637462141297255,17,1985.8076923076924,5.604877446788802,7.8,2.5,4.0,5.2
1972201963,3,2.25,1420,1282,3.0,False,0.0,3,8,1420,0,2006,,98103,47.6533,-122.346,1530,1280,523950.0,2014-06-16,2006.0,high-high,473.3333333333333,2.7084507042253523,low-low,True,368.9788732394366,360.4703998615198,-0.02332954352108316,33,1966.162162162162,4.856453824987383,4.2,7.2,4.0,5.2
9828702771,2,1.5,893,965,2.0,False,0.0,3,8,893,0,2007,,98122,47.6187,-122.301,1340,1436,359950.0,2014-11-13,2007.0,high-high,446.5,2.1612541993281074,low-low,True,403.07950727883537,356.65223144472515,-0.12237266563702762,48,1982.888888888889,3.2463955250134613,2.4,9.4,4.0,5.2
5422950170,5,2.5,3370,5092,2.0,False,0.0,3,7,3370,0,2006,,98038,47.3594,-122.036,2910,5092,405000.0,2014-11-12,2006.0,high-high,1685.0,3.0219584569732936,low-low,True,120.17804154302671,170.92592592592592,0.35225595819035466,16,2002.0666666666666,36.11154100022884,9.6,1.8,1.0,5.2
5416510140,4,2.5,2380,5000,2.0,False,0.0,3,8,2380,0,2005,,98038,47.3608,-122.036,2420,5000,360000.0,2014-07-10,2005.0,high-high,1190.0,4.201680672268908,low-low,True,151.26050420168067,170.92592592592592,0.12222673716585107,18,2003.5483870967741,35.9915011682686,7.1,3.1,4.0,5.1
2770601457,3,2.25,1580,1487,3.0,False,0.0,3,9,1580,0,2013,,98199,47.6514,-122.386,1600,1525,542300.0,2015-02-10,2013.0,high-high,526.6666666666666,2.8234177215189877,low-low,True,343.2278481012658,354.3046357615894,0.03176258926103399,19,1986.655172413793,5.680912310787143,5.4,3.5,7.0,5.1
291310270,3,2.5,1600,2042,2.0,False,0.0,3,8,1600,0,2005,,98027,47.5341,-122.067,1445,1370,375000.0,2014-11-19,2005.0,high-high,800.0,2.5525,low-low,True,234.375,251.24289480187824,0.06949778285323106,21,2005.4642857142858,22.291125213508984,6.2,4.3,4.0,5.1
3630060070,2,2.25,1700,2383,2.0,False,0.0,3,8,1700,0,2005,,98029,47.547,-121.997,1700,2700,472500.0,2014-10-21,2005.0,high-high,850.0,2.803529411764706,low-low,True,277.94117647058823,271.42857142857144,-0.02371047977240845,32,2004.4418604651162,26.81562255105295,4.2,6.9,4.0,5.1
3052700432,3,2.25,1500,1290,2.0,False,0.0,3,8,1220,280,2006,,98117,47.6785,-122.375,1460,1375,490000.0,2014-11-12,2006.0,high-high,610.0,2.1147540983606556,low-low,True,326.6666666666667,344.2028985507246,0.05229102186901985,23,1961.7297297297298,8.035156558656794,5.8,4.7,4.0,5.1
1773100755,11,3.0,3000,4960,2.0,False,0.0,3,7,2400,600,1918,1999.0,98106,47.556,-122.363,1420,4960,520000.0,2014-08-21,1999.0,high-high,1200.0,4.133333333333334,low-low,True,173.33333333333334,215.9090909090909,0.2196409207630077,18,1989.625,6.171602182626674,8.4,3.1,1.0,5.1
3629960060,3,2.75,1420,955,2.0,False,0.0,3,8,1160,260,2004,,98029,47.5477,-122.003,1420,955,362000.0,2014-09-04,2004.0,high-high,580.0,1.646551724137931,low-low,True,254.92957746478874,271.42857142857144,0.06271167588661683,22,2003.875,26.360673222832546,6.1,4.6,4.0,5.1
3629990180,4,2.25,1890,3615,2.0,False,0.0,3,7,1890,0,2005,,98029,47.5493,-121.999,1630,3280,535000.0,2014-08-05,2005.0,high-high,945.0,3.8253968253968256,low-low,True,283.0687830687831,271.42857142857144,-0.04199090172523706,47,2007.8867924528302,26.604534817584945,3.8,9.2,1.0,5.1
3277801411,3,2.5,1380,1590,2.0,False,0.0,3,9,1160,220,2012,,98126,47.5444,-122.375,1380,1590,350000.0,2014-11-05,2012.0,high-high,580.0,2.7413793103448274,low-low,True,253.6231884057971,274.4500239120038,0.07891952680854357,17,1979.7241379310344,7.666554217150706,6.3,2.5,7.0,5.1
3629970680,2,2.5,1830,2856,2.0,False,0.0,3,7,1830,0,2005,,98029,47.5524,-121.996,1850,2667,524950.0,2014-11-12,2005.0,high-high,915.0,3.121311475409836,low-low,True,286.85792349726773,271.42857142857144,-0.05528803700840203,48,2007.9038461538462,26.737355689225858,3.5,9.4,1.0,5.1
8138870470,3,2.5,1910,2091,2.0,False,0.0,3,8,1910,0,2014,,98029,47.5445,-122.013,1630,1546,494815.0,2014-07-07,2014.0,high-high,955.0,2.189528795811518,low-low,True,259.065445026178,271.42857142857144,0.04661830282002257,25,2009.142857142857,25.736126030447195,5.7,5.0,4.0,5.1
8929000090,4,2.5,1540,1870,2.0,False,0.0,3,8,1540,0,2014,,98029,47.5524,-121.999,1540,1619,484998.0,2014-07-02,2014.0,high-high,770.0,2.4285714285714284,low-low,True,314.9337662337662,271.42857142857144,-0.14866333469288406,49,2008.25,26.51887434248693,2.0,9.7,4.0,5.1
1934800138,2,1.5,1050,934,2.0,False,0.0,3,8,960,90,2007,,98122,47.6029,-122.309,1470,1885,390000.0,2014-12-04,2007.0,high-high,480.0,1.9458333333333333,low-low,True,371.42857142857144,356.65223144472515,-0.0405954095703379,33,1977.560975609756,2.601319373028837,3.8,7.2,4.0,5.1
3278606110,3,2.5,1580,2407,2.0,False,0.0,3,8,1580,0,2013,,98126,47.5455,-122.368,1580,2212,375000.0,2015-01-08,2013.0,high-high,790.0,3.0468354430379745,low-low,True,237.34177215189874,274.4500239120038,0.14526800319135408,17,2003.391304347826,7.396389210874841,7.5,2.5,4.0,5.0
9828702266,3,2.5,1480,1165,3.0,False,0.0,3,8,1480,0,2006,,98144,47.6199,-122.3,1480,1231,520000.0,2014-10-03,2006.0,high-high,493.3333333333333,2.3614864864864864,low-low,True,351.35135135135135,302.63157894736844,-0.1492705691744937,48,1983.5535714285713,3.3604070954362033,1.9,9.4,4.0,5.0
3278600760,3,2.5,1360,1489,2.0,False,0.0,3,8,1360,0,2007,,98126,47.549,-122.372,1360,1688,345000.0,2014-07-29,2007.0,high-high,680.0,2.1897058823529414,low-low,True,253.6764705882353,274.4500239120038,0.07870946483949048,20,1988.1875,7.110031678471775,6.3,3.9,4.0,5.0
8929000250,2,1.75,1210,1161,2.0,False,0.0,3,8,1210,0,2014,,98029,47.5513,-121.998,1700,2285,395000.0,2015-04-13,2014.0,high-high,605.0,1.91900826446281,low-low,True,326.44628099173553,271.42857142857144,-0.18456638919325355,52,2007.8245614035088,26.62152405146439,1.7,10.0,4.0,5.0
3630120050,2,1.75,1670,4008,1.0,False,0.0,3,9,1670,0,2005,,98029,47.5539,-122.001,2330,3752,565000.0,2014-06-25,2005.0,high-high,1670.0,2.4,low-low,True,338.32335329341316,271.42857142857144,-0.22030308861855866,39,2009.425,26.333127458640615,1.5,8.4,7.0,5.0
3630240140,4,3.0,2110,1286,2.0,False,0.0,3,9,1710,400,2007,,98029,47.5444,-122.014,2000,1286,585000.0,2015-01-23,2007.0,high-high,855.0,1.504093567251462,low-low,True,277.25118483412325,271.42857142857144,-0.02122488364466288,23,2009.84,25.667326826789452,4.3,4.7,7.0,5.0
3278606050,3,3.5,1710,2212,2.0,False,0.0,3,7,1400,310,2013,,98126,47.5459,-122.368,1580,2212,362500.0,2015-04-01,2013.0,high-high,700.0,3.16,low-low,True,211.98830409356725,274.4500239120038,0.25823807834272866,17,2003.391304347826,7.353468025967648,8.8,2.5,1.0,5.0
952006728,3,2.5,1070,1155,2.0,False,0.0,3,7,720,350,2005,,98102,47.5617,-122.385,1120,2594,330000.0,2014-06-13,2005.0,high-high,360.0,3.2083333333333335,low-low,True,308.41121495327104,406.3637714540456,0.2758147412597262,16,1990.1,6.2282688337114225,9.2,1.8,1.0,5.0
3629800100,3,2.5,2160,4297,2.0,False,0.0,3,9,2160,0,1999,,98029,47.5476,-122.012,2160,3968,520000.0,2014-10-28,1999.0,high-high,1080.0,3.9787037037037036,low-low,True,240.74074074074073,271.42857142857144,0.1199784262198191,15,2005.8823529411766,25.712698062727153,7.0,1.3,7.0,5.0
5416510200,4,2.5,2380,4913,2.0,False,0.0,3,8,2380,0,2006,,98038,47.3607,-122.038,2580,5311,384950.0,2014-09-29,2006.0,high-high,1190.0,4.128571428571429,low-low,True,161.7436974789916,170.92592592592592,0.05521731289194823,21,2003.0555555555557,35.90419985309018,6.0,4.3,4.0,5.0
3630110510,3,2.5,1920,3867,2.0,False,0.0,3,8,1920,0,2005,,98029,47.5538,-121.994,2190,3841,571000.0,2014-08-04,2005.0,high-high,960.0,4.028125,low-low,True,297.3958333333333,271.42857142857144,-0.09136500751710142,37,2007.3076923076924,26.846260803112592,2.8,8.1,4.0,4.9
3629960170,3,3.25,1710,1960,2.0,False,0.0,3,8,1360,350,2004,,98029,47.5479,-122.003,1420,955,445000.0,2014-10-21,2004.0,high-high,680.0,2.8823529411764706,low-low,True,260.233918128655,271.42857142857144,0.042118104447546906,22,2003.875,26.35481894123927,5.6,4.6,4.0,4.9
8929000140,4,2.5,1540,1860,2.0,False,0.0,3,8,1540,0,2014,,98029,47.5521,-121.999,1210,1090,491234.0,2014-06-23,2014.0,high-high,770.0,2.4155844155844157,low-low,True,318.9831168831169,271.42857142857144,-0.1614391601537468,48,2008.2745098039215,26.526980393460704,1.8,9.4,4.0,4.9
8138870530,2,2.5,1590,1426,2.0,False,0.0,3,8,1590,0,2014,,98029,47.5441,-122.013,1590,1426,419190.0,2014-05-05,2014.0,high-high,795.0,1.7937106918238994,low-low,True,263.64150943396226,271.42857142857144,0.02910875457089255,24,2009.1538461538462,25.74878130188064,5.4,4.9,4.0,4.9
8138870060,2,2.5,1590,1679,2.0,False,0.0,3,8,1590,0,2012,,98029,47.5449,-122.011,1590,1680,395825.0,2014-08-13,2012.0,high-high,795.0,2.1119496855345914,low-low,True,248.94654088050314,271.42857142857144,0.0864608379438609,19,2008.1904761904761,25.86759251907591,6.4,3.5,4.0,4.9
9274201809,3,2.5,1920,1649,2.5,False,0.0,3,8,1600,320,2004,,98116,47.5901,-122.388,1650,3053,542500.0,2014-11-19,2004.0,high-high,640.0,2.5765625,low-low,True,282.5520833333333,335.8507320453955,0.1728039120151792,15,1976.6785714285713,4.067251895106651,7.9,1.3,4.0,4.8
9828701488,2,1.0,880,1165,2.0,False,0.0,3,8,880,0,2005,,98122,47.6192,-122.297,1640,3825,360000.0,2015-05-04,2005.0,high-high,440.0,2.647727272727273,low-low,True,409.09090909090907,356.65223144472515,-0.13717623757611827,41,1983.9056603773586,3.548971821662935,2.1,8.6,4.0,4.8
2770601677,3,3.5,1570,1486,2.5,False,0.0,3,8,1330,240,2000,,98199,47.652,-122.384,1610,1486,494000.0,2015-04-22,2000.0,high-high,532.0,2.793233082706767,low-low,True,314.6496815286624,354.3046357615894,0.11869719824146768,17,1988.32,5.651059775583195,7.0,2.5,4.0,4.8
3629990110,3,2.25,1630,2520,2.0,False,0.0,3,7,1630,0,2005,,98029,47.5493,-121.998,1630,3131,475000.0,2014-06-11,2005.0,high-high,815.0,3.0920245398773005,low-low,True,291.41104294478527,271.42857142857144,-0.07103577311675165,47,2007.8,26.677120301434915,3.1,9.2,1.0,4.8
3277801592,3,2.0,1820,1358,3.0,False,0.0,3,9,1820,0,2014,,98126,47.5433,-122.376,1710,1367,479950.0,2014-09-25,2014.0,high-high,606.6666666666666,2.2384615384615385,low-low,True,263.7087912087912,274.4500239120038,0.03992375140204767,17,1976.7,7.806545325706971,5.5,2.5,7.0,4.8
291310120,3,2.25,1410,1332,2.0,False,0.0,3,7,1290,120,2004,,98027,47.5345,-122.069,1445,1290,355000.0,2014-12-09,2004.0,high-high,645.0,2.0651162790697675,low-low,True,251.77304964539007,251.24289480187824,-0.002107905507432549,33,2005.9285714285713,22.135324469757222,4.7,7.2,1.0,4.8
9828702335,2,2.0,1140,690,2.0,False,0.0,3,8,760,380,2014,,98112,47.6205,-122.3,1480,1171,570000.0,2015-02-12,2014.0,high-high,380.0,1.8157894736842106,low-low,True,500.0,424.24242424242425,-0.1643030512912763,46,1983.0555555555557,3.383491000337885,1.8,9.1,4.0,4.8
7202310010,3,2.5,2620,4800,2.0,False,0.0,3,7,2620,0,2002,,98053,47.6849,-122.037,2400,4756,597500.0,2014-10-20,2002.0,high-high,1310.0,3.66412213740458,low-low,True,228.05343511450383,268.58698630136985,0.16359486677614235,18,2002.4,24.34402714373335,7.7,3.1,1.0,4.8
1523300157,2,0.75,1020,1076,2.0,False,0.0,3,7,1020,0,2008,,98144,47.5941,-122.299,1020,1357,325000.0,2014-10-15,2008.0,high-high,510.0,2.1098039215686275,low-low,True,318.62745098039215,302.63157894736844,-0.05150640040860209,39,1983.64,3.6742264117872545,3.6,8.4,1.0,4.7
3278611450,4,2.25,1850,2340,2.5,False,0.0,3,8,1850,0,2014,,98126,47.543,-122.372,1850,2340,496800.0,2015-03-26,2014.0,high-high,740.0,3.1621621621621623,low-low,True,268.5405405405405,274.4500239120038,0.021767290593853975,22,2001.0384615384614,7.746250866169809,5.2,4.6,4.0,4.7
7852130430,4,2.5,2390,5021,2.0,False,0.0,3,7,2390,0,2002,,98065,47.5353,-121.879,2520,5333,425000.0,2014-08-06,2002.0,high-high,1195.0,4.201673640167364,low-low,True,177.82426778242677,206.38030929611443,0.14892482537835428,18,2001.5,35.71969518062643,7.6,3.1,1.0,4.7
3630020430,3,2.5,1470,1445,2.0,False,0.0,3,8,1160,310,2005,,98029,47.5468,-121.998,1470,1525,420000.0,2015-05-05,2005.0,high-high,580.0,2.4913793103448274,low-low,True,285.7142857142857,271.42857142857144,-0.05129329438755046,30,2004.4878048780488,26.74905327795038,3.6,6.6,4.0,4.7
3629960680,2,2.25,1620,1841,2.0,False,0.0,3,8,1540,80,2004,,98029,47.5483,-122.004,1530,1831,395000.0,2014-09-26,2004.0,high-high,770.0,2.390909090909091,low-low,True,243.82716049382717,271.42857142857144,0.10723940044238933,17,2003.3684210526317,26.270724023472244,6.8,2.5,4.0,4.7
8562770250,3,2.5,2280,2289,2.0,False,0.0,3,8,1880,400,2006,,98027,47.5375,-122.073,2280,2425,535000.0,2014-05-07,2006.0,high-high,940.0,2.4351063829787236,low-low,True,234.64912280701753,251.24289480187824,0.06832887564824923,18,2004.96,21.731810869350372,6.2,3.1,4.0,4.7
291300010,3,2.25,1445,1471,2.0,False,0.0,3,7,1300,145,2003,,98027,47.5342,-122.072,1410,1399,389999.0,2014-05-21,2003.0,high-high,650.0,2.263076923076923,low-low,True,269.89550173010383,251.24289480187824,-0.07161467387553894,43,2007.1063829787233,21.939905183952167,3.1,8.8,1.0,4.7
3869900139,3,2.25,1590,926,3.0,False,0.0,3,8,1590,0,2014,,98136,47.5402,-122.387,1640,1321,484950.0,2015-01-07,2014.0,high-high,530.0,1.7471698113207548,low-low,True,305.0,319.44444444444446,0.04627159928781993,20,1969.8,8.427146335067611,5.7,3.9,4.0,4.7
8562780290,2,2.25,1260,1032,2.0,False,0.0,3,7,1170,90,2008,,98027,47.5323,-122.072,1240,809,329950.0,2014-10-15,2008.0,high-high,585.0,1.764102564102564,low-low,True,261.86507936507934,251.24289480187824,-0.04140922728813757,34,2008.8055555555557,22.02195015768586,3.8,7.5,1.0,4.6
1972200259,2,2.5,1150,1027,3.0,False,0.0,3,8,1150,0,2008,,98103,47.6534,-122.356,1360,1210,425000.0,2014-05-07,2008.0,high-high,383.3333333333333,2.679130434782609,low-low,True,369.5652173913044,360.4703998615198,-0.024917381762560146,27,1977.75,4.968031433337177,4.1,5.7,4.0,4.6
3630020150,3,2.5,1480,1386,3.0,False,0.0,3,8,1480,0,2005,,98029,47.5468,-121.998,1470,1593,425000.0,2015-03-10,2005.0,high-high,493.3333333333333,2.8094594594594597,low-low,True,287.1621621621622,271.42857142857144,-0.05634806504917467,30,2004.4878048780488,26.74905327795038,3.4,6.6,4.0,4.6
2770601775,3,2.5,1230,922,2.0,False,0.0,3,8,1080,150,2009,,98199,47.6518,-122.384,1230,1237,399950.0,2014-11-28,2009.0,high-high,540.0,1.7074074074074075,low-low,True,325.1626016260163,354.3046357615894,0.08583172615866884,17,1988.32,5.6325664284670856,6.4,2.5,4.0,4.6
